"LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","MoSold","SalePrice"
8700,5,6,1963,1963,776,0,344,1128,0,0,1,0,2,0,3,1,6,0,2,525,192,12,155000
3675,6,5,2005,2006,547,0,0,1072,0,0,1,0,2,0,2,1,5,0,2,525,0,6,140000
63887,10,5,2008,2008,5644,0,466,4692,950,0,2,0,2,1,3,1,12,3,2,1418,214,1,160000
7500,5,7,1959,1994,340,906,0,1246,0,0,1,0,1,1,3,1,6,0,1,305,218,5,154000
10762,7,5,1999,1999,694,0,284,1005,978,0,0,0,2,1,3,1,9,1,2,490,0,5,225000
7500,6,7,1942,1950,547,0,224,753,741,0,0,0,1,0,3,1,7,2,1,213,0,11,177500
10120,8,5,1994,1994,740,0,425,1203,1323,0,1,0,2,1,4,1,8,1,3,844,309,12,290000
8688,7,5,2005,2005,0,0,1616,1616,0,0,0,0,2,0,3,1,7,0,3,834,208,4,232000
3363,7,5,2004,2004,0,0,976,976,732,0,0,0,2,0,3,1,7,0,2,380,0,4,130000
13173,9,5,2006,2007,1572,0,80,1652,0,0,1,0,2,0,2,1,6,2,2,840,404,11,325000
6955,7,5,2005,2006,0,0,1368,1368,0,0,0,0,2,0,2,1,6,1,2,474,132,9,202500
8072,5,5,1994,1995,746,0,244,990,0,0,1,0,1,0,3,1,5,0,2,480,0,5,138000
12000,5,7,1948,2005,144,608,172,1122,0,0,1,0,1,0,2,1,6,0,2,528,0,5,147000
7153,6,5,1991,1991,1200,0,78,1294,0,0,1,0,2,0,3,1,6,0,2,496,112,6,179200
17500,7,8,1959,2002,1406,0,496,1902,0,0,1,0,2,0,3,1,7,2,2,567,0,5,335000
8814,7,5,2005,2007,925,0,349,1274,0,0,1,0,2,0,3,1,6,0,2,508,264,1,203000
9572,8,5,1990,1990,482,0,971,1453,1357,0,0,0,2,1,4,1,9,1,2,750,500,6,302000
14774,9,5,1999,1999,0,0,1393,1422,1177,0,0,0,2,1,4,1,10,1,3,779,668,5,333168
8190,4,6,1954,1954,732,0,216,948,0,0,1,0,1,0,3,1,5,1,1,280,0,10,119000
11075,6,5,1969,1969,500,276,176,1092,1020,0,0,0,2,1,4,1,9,2,2,576,280,6,206900
10226,8,5,2008,2008,0,0,1622,1630,0,0,1,0,2,0,3,1,8,1,3,860,172,1,295493
4230,7,5,2006,2007,0,0,1352,1352,0,0,0,0,2,0,2,1,5,1,2,466,0,4,208900
14781,8,5,2001,2002,0,0,1753,1787,0,0,0,0,2,0,3,1,7,1,3,748,198,8,275000
10215,4,5,1954,1954,492,0,372,948,0,0,0,0,1,0,3,1,5,0,1,248,0,2,111000
8400,6,3,1957,1957,189,661,628,1478,0,0,1,0,1,1,3,1,6,2,2,442,114,6,156500
6627,3,6,1949,1950,0,0,0,720,0,0,0,0,1,0,2,1,4,0,1,287,0,7,72500
10186,7,5,1992,1992,674,0,76,1061,862,0,1,0,2,1,3,1,8,1,2,564,240,6,190000
5330,4,7,1940,1950,280,0,140,708,0,0,0,0,1,0,2,1,5,0,0,0,164,12,82500
9986,8,5,2006,2007,0,0,1795,1795,0,0,0,0,2,0,2,1,7,1,3,895,0,2,147000
3636,4,4,1922,1950,0,0,796,796,0,0,0,0,1,0,2,1,5,0,0,0,0,1,55000
4270,3,6,1931,2006,544,0,0,774,0,0,0,0,1,0,3,1,6,0,0,0,0,5,79000
6600,5,9,1982,2008,641,0,175,816,0,0,0,1,1,0,3,1,5,1,1,264,0,10,130500
10440,6,7,1920,1950,493,0,1017,1584,1208,0,0,0,2,0,5,1,8,2,2,520,0,6,256000
9084,7,5,1998,1998,0,0,935,955,677,0,0,0,2,1,3,1,8,1,2,462,0,6,176500
10000,8,5,2006,2006,0,0,1588,1588,0,0,0,0,2,0,3,1,7,1,3,825,144,12,227000
10780,5,5,1976,1976,483,0,428,954,0,0,0,0,1,0,3,1,6,0,2,576,0,7,132500
8877,4,6,1938,1958,690,0,126,816,0,0,1,0,1,0,2,1,3,1,1,288,0,5,1e+05
7200,5,6,1938,1995,0,0,803,803,557,0,0,0,1,1,2,1,6,0,1,297,0,7,125500
2368,5,6,1970,1970,765,0,0,765,600,0,0,0,1,1,3,1,7,0,2,440,0,5,125000
9650,6,5,1977,1977,686,0,664,1334,0,0,0,1,2,0,2,1,6,1,2,630,0,4,167900
9246,5,5,1973,1973,0,0,1656,1656,0,0,0,0,2,0,4,2,8,0,2,506,0,11,135000
4118,4,4,1941,1950,0,0,693,693,0,0,0,0,1,0,2,1,4,0,0,0,0,3,52500
13450,7,5,2002,2002,700,0,216,920,941,0,1,0,2,1,3,1,8,0,2,492,146,6,2e+05
9560,5,7,1972,1972,360,0,504,864,0,0,0,0,1,0,3,1,5,0,1,288,0,6,128500
8294,4,5,1971,1971,0,0,858,872,0,0,0,0,1,0,3,1,5,0,4,480,0,6,123000
13695,6,5,2003,2004,814,0,300,1114,0,0,1,0,1,0,3,1,6,0,2,576,0,7,155000
9375,8,5,2002,2002,0,0,1284,1284,885,0,0,0,2,1,3,1,7,1,2,647,192,8,228500
7558,6,6,1928,1950,0,0,896,1172,741,0,0,0,1,1,3,1,9,1,2,342,0,3,177000
11103,7,5,2006,2006,0,0,728,728,728,0,0,0,2,1,3,1,8,1,2,440,0,7,155835
6000,4,4,1920,1950,250,0,710,960,0,0,0,0,1,0,2,1,5,0,1,308,0,7,108500
20781,7,7,1968,2003,297,68,1203,2156,0,0,0,0,2,0,3,1,9,1,2,508,0,6,262500
15306,8,5,2006,2007,80,0,1652,1776,0,0,1,0,2,0,3,1,7,1,3,712,0,5,283463
16196,7,5,1998,1998,1443,0,39,1494,0,0,1,0,2,0,3,1,5,1,2,514,402,8,215000
5250,8,5,1872,1987,259,0,425,938,1215,205,0,0,2,0,4,1,8,0,0,0,0,12,122000
11643,5,5,1969,1969,500,0,748,1338,1296,0,1,1,2,2,6,2,12,0,4,968,0,8,2e+05
9247,6,6,1962,1962,319,0,539,858,858,0,0,0,1,1,4,1,8,1,2,490,0,3,171000
6000,6,9,1937,2000,0,0,698,786,390,0,0,0,1,0,2,1,4,0,2,624,210,7,134900
14720,8,5,1995,1996,816,0,1217,2053,1185,0,1,0,2,1,4,1,9,1,3,666,283,3,410000
10316,7,5,2000,2000,735,0,257,992,873,0,1,0,2,1,3,1,7,1,3,839,0,6,235000
10192,7,6,1968,1992,0,0,570,1222,698,0,0,0,3,0,4,1,8,1,2,487,0,9,170000
9477,5,5,1966,1966,340,0,524,892,0,0,0,0,1,0,3,1,5,0,1,264,0,10,110000
12537,5,6,1971,2008,734,0,344,1078,0,0,1,0,1,1,3,1,6,1,2,500,0,4,149900
2117,6,5,2000,2000,378,0,378,769,804,0,0,0,2,1,3,1,5,0,2,440,0,6,177500
16737,9,5,2004,2005,1447,0,533,1980,0,0,1,0,2,0,3,1,8,1,3,770,194,9,315000
9842,5,6,1921,1998,0,0,612,990,1611,0,0,0,3,1,4,1,8,0,2,621,183,5,189000
16158,7,5,2005,2005,1274,0,256,1530,0,0,1,0,2,0,3,1,7,1,2,430,168,6,260000
12513,4,4,1920,2007,0,0,715,1281,457,0,0,0,2,0,4,1,7,1,1,368,55,6,104900
8499,6,5,2006,2007,0,0,616,616,796,0,0,0,2,1,3,1,6,1,2,432,0,3,156932
3180,7,5,2005,2005,0,0,600,520,600,80,0,0,2,1,2,1,4,0,2,480,0,4,144152
7500,7,5,2000,2000,533,0,281,814,860,0,1,0,2,1,3,1,7,0,2,663,0,1,216000
9179,7,5,1999,1999,633,0,240,882,908,0,1,0,2,1,3,1,7,0,2,588,0,6,193000
2665,5,6,1977,1977,548,173,36,925,550,0,0,0,2,0,4,1,6,1,1,336,104,7,127000
4435,6,5,2003,2004,685,0,163,848,0,0,1,0,1,0,1,1,4,0,2,420,140,6,144000
10635,8,5,2003,2003,370,972,315,1668,0,0,1,0,2,0,3,1,8,1,2,502,0,5,232000
5400,4,6,1920,1950,315,105,420,840,534,0,0,0,1,0,2,1,6,0,1,338,0,10,105000
9600,6,6,1955,1996,831,0,161,1661,0,0,1,0,1,0,3,1,8,1,1,377,0,10,165500
9750,7,6,1998,1998,975,0,133,1108,989,0,1,0,2,1,3,1,8,1,2,583,253,6,274300
11400,10,5,2001,2002,1282,0,1351,2633,0,0,1,0,2,1,2,1,8,2,3,804,314,3,466500
10625,7,5,2005,2005,0,0,1026,1026,932,0,0,0,2,1,3,1,9,1,3,936,154,7,250000
10991,8,5,2007,2007,0,0,1571,1571,0,0,0,0,2,0,3,1,7,1,3,722,100,12,239000
6292,6,5,1930,1950,384,0,384,790,0,0,0,0,1,0,2,1,4,0,1,160,0,4,91000
10998,5,5,1941,1960,408,420,156,984,620,0,0,0,2,0,3,1,6,0,2,660,0,7,117000
1953,6,5,1973,1973,309,0,174,483,504,0,0,0,1,1,2,1,5,0,1,264,72,6,83000
9735,5,5,2006,2007,0,0,384,754,640,0,0,0,2,1,3,1,7,0,2,400,100,5,167500
8212,3,3,1914,1950,203,0,661,864,0,0,1,0,1,0,2,1,5,0,1,200,0,6,58500
12925,6,7,1970,1970,865,0,340,2117,0,0,0,0,2,1,4,1,7,2,2,550,0,5,237500
7200,7,7,1920,1950,0,0,596,998,764,0,1,0,1,1,4,1,8,0,2,576,36,10,157000
25339,5,7,1918,2007,0,0,816,1416,0,0,0,0,2,0,3,1,7,0,2,576,0,8,112000
9060,6,5,1939,1950,204,0,356,698,560,0,0,0,1,0,2,1,6,0,1,280,0,10,105000
5436,4,8,1922,2007,735,0,61,796,358,0,1,0,1,0,3,1,7,0,1,240,0,5,125500
16692,7,5,1978,1978,790,469,133,1392,1392,0,1,0,3,1,5,1,12,2,2,564,0,7,250000
8520,6,7,1916,1950,168,546,0,1664,862,0,0,0,2,0,5,1,10,1,1,216,88,8,136000
14892,9,5,2006,2007,1320,0,426,1746,0,0,1,0,2,0,3,1,7,2,3,758,201,10,377500
6000,6,6,1941,1950,375,0,360,869,349,0,0,1,1,0,3,1,6,1,2,440,0,3,131000
9100,7,5,2000,2000,1400,0,125,1525,0,0,1,0,2,0,3,1,6,0,2,541,219,9,235000
8944,5,5,1967,1967,0,0,1584,1584,0,0,0,0,2,0,4,2,8,0,3,792,0,4,124000
7838,5,5,1967,1967,769,0,95,900,0,0,1,0,1,0,3,1,6,1,1,288,175,12,123000
10800,6,7,1905,2000,0,0,482,1221,691,0,0,0,2,0,3,2,7,1,2,672,0,4,163000
4045,7,5,2006,2006,1070,0,286,1500,0,0,1,0,2,0,2,1,6,1,3,648,161,10,246578
12665,8,5,2005,2006,0,0,1094,1133,1349,0,0,0,2,1,4,1,9,1,3,642,144,2,281213
57200,5,5,1948,1950,353,334,60,1687,0,0,1,0,1,0,3,1,7,2,2,572,0,6,160000
6120,5,8,1920,2004,0,0,939,939,574,0,0,0,1,1,4,1,8,0,1,180,24,5,137500
7200,5,4,1950,1982,180,352,676,1136,768,0,1,0,1,1,3,1,7,0,1,240,0,5,138000
6171,6,6,1925,1990,264,0,712,1160,448,0,0,0,2,1,3,1,7,1,1,216,147,10,137450
6000,6,7,1929,1950,0,0,862,950,208,0,0,0,1,0,3,1,5,1,1,208,0,7,120000
7415,6,5,2004,2004,759,0,80,864,729,0,1,0,2,1,3,1,8,1,2,398,100,4,193000
6762,7,5,2006,2006,0,0,1286,1294,0,0,0,0,2,0,2,1,6,1,2,662,168,7,193879
15256,8,5,2007,2007,929,0,556,1464,0,0,1,0,2,0,3,1,6,0,3,754,168,8,282922
10410,3,4,1915,1950,0,0,672,694,520,0,0,0,1,0,3,1,6,0,3,936,216,1,105000
3842,8,5,2004,2005,1373,0,221,1646,0,0,1,1,2,0,2,1,5,1,2,482,128,1,275000
8445,5,7,1972,2007,656,0,112,768,0,0,1,0,1,0,2,1,5,0,2,396,58,3,133000
8780,5,5,1985,1985,625,0,208,833,0,0,1,0,1,0,3,1,5,0,0,0,0,3,112000
7740,4,7,1910,1950,0,0,622,741,622,0,0,0,1,0,3,1,6,0,2,528,0,6,125500
20544,7,6,1986,1991,0,0,791,1236,857,0,0,0,2,1,3,1,7,1,2,542,364,11,215000
12420,7,5,2001,2001,666,0,278,944,896,0,1,0,2,1,3,1,6,0,2,622,0,6,230000
9600,6,8,1950,2005,120,0,736,1112,556,0,0,0,1,1,3,1,6,0,1,271,0,9,140000
7200,4,5,1949,1950,0,0,0,1040,0,0,0,0,2,0,2,2,6,0,2,420,0,6,90000
10994,8,5,2005,2006,976,0,868,1844,0,0,1,0,2,0,2,1,7,1,2,620,165,9,257000
13053,6,7,1923,2000,0,0,833,1053,795,0,0,0,1,1,4,1,8,1,2,370,0,6,207000
3635,7,5,2007,2007,988,0,398,1569,0,0,0,1,2,0,1,1,7,1,3,660,143,5,175900
11340,4,6,1885,1950,0,0,777,1246,1044,0,0,0,2,0,4,2,11,0,2,560,0,4,122500
16545,8,5,1998,1998,781,0,503,1310,1140,0,1,0,2,1,3,1,7,1,3,1069,0,5,340000
9204,5,5,1963,1963,25,872,247,1144,0,0,1,0,1,1,3,1,6,0,1,336,0,8,124000
16381,6,5,1969,1969,1110,0,734,1844,0,0,1,0,2,0,3,1,7,1,2,540,0,12,223000
11700,6,6,1968,1968,404,0,304,708,708,0,0,0,2,1,3,1,7,1,2,776,0,5,179900
4043,6,5,1977,1977,360,0,709,1069,0,0,0,0,2,0,2,1,4,1,2,440,0,7,127500
4435,6,5,2003,2003,686,0,162,848,0,0,1,0,1,0,1,1,3,0,2,420,140,3,136500
19690,6,7,1966,1966,0,0,697,1575,626,0,0,0,2,0,4,1,8,1,2,432,586,8,274970
9503,5,5,1958,1983,457,374,193,1344,0,0,1,0,1,0,2,1,6,1,1,484,316,6,144000
10721,6,6,1959,1959,0,0,1252,1252,0,0,0,0,1,0,3,1,7,0,2,528,0,10,142000
10944,7,5,1994,1994,1000,0,223,1223,904,0,1,0,2,1,3,1,5,2,2,525,171,8,271000
10930,5,6,1945,1950,580,0,333,1048,510,0,1,0,1,1,3,1,6,1,1,288,0,4,140000
7200,5,7,1940,1992,510,0,278,804,0,0,1,0,1,0,2,1,4,2,1,240,0,2,119000
12546,6,7,1981,1981,678,0,762,1440,0,0,0,0,2,0,3,1,7,1,2,467,0,4,182900
21930,5,5,2005,2005,0,0,732,734,1104,0,0,0,2,1,4,1,7,1,2,372,100,7,192140
4928,6,6,1976,1976,958,0,0,958,0,0,0,0,2,0,2,1,5,0,2,440,0,10,143750
10800,4,6,1927,2007,0,0,656,968,0,0,0,0,2,0,4,1,5,0,1,216,0,8,64500
10261,6,5,2000,2000,0,0,936,962,830,0,1,0,2,1,3,1,8,1,2,451,0,5,186500
17400,5,5,1977,1977,936,0,190,1126,0,0,1,0,2,0,3,1,5,1,2,484,295,5,160000
8400,6,9,1962,2005,0,0,1319,1537,0,0,1,0,1,1,3,1,7,1,2,462,0,7,174000
9000,4,6,1971,1971,616,0,248,864,0,0,0,0,1,0,3,1,5,0,2,528,0,5,120500
12444,8,5,2008,2008,1336,0,596,1932,0,0,1,0,2,0,2,1,7,1,3,774,0,11,394617
7407,6,7,1957,1996,600,0,312,1236,0,0,1,0,1,0,2,1,6,0,2,923,0,4,149700
11584,7,6,1979,1979,315,110,114,1040,685,0,0,0,2,1,3,1,6,1,2,550,0,11,197000
11526,6,7,1922,1994,0,0,588,1423,748,384,0,0,2,0,3,1,11,1,2,672,431,9,191000
4426,6,5,2004,2004,697,0,151,848,0,0,1,0,1,0,1,1,3,1,2,420,149,5,149300
11003,10,5,2008,2008,765,0,252,1026,981,0,1,0,2,1,3,1,10,1,3,812,168,4,310000
8854,6,6,1916,1950,0,0,952,952,0,0,0,0,1,0,2,1,4,1,1,192,0,5,121000
8500,7,5,2004,2004,0,0,1422,1422,0,0,0,0,2,0,3,1,7,0,2,626,192,11,179600
8400,6,5,1966,1966,187,627,0,913,0,0,1,0,1,0,3,1,6,0,1,240,0,5,129000
26142,5,7,1962,1962,593,0,595,1188,0,0,0,0,1,0,3,1,6,0,1,312,261,4,157900
10000,8,5,1995,1996,1079,0,141,1220,870,0,1,0,2,1,3,1,8,1,2,556,0,12,240000
11767,4,7,1910,2000,0,0,560,796,550,0,0,0,1,1,2,1,6,0,1,384,168,5,112000
1533,5,7,1970,1970,553,0,77,630,0,0,1,0,1,0,1,1,3,0,0,0,0,8,92000
9000,5,5,1974,1974,0,0,896,896,896,0,0,0,2,2,4,2,8,0,0,0,32,9,136000
9262,8,5,2008,2009,0,0,1573,1578,0,0,0,0,2,0,3,1,7,1,3,840,0,5,287090
3675,5,5,2005,2005,547,0,0,1072,0,0,1,0,1,0,2,1,5,0,2,525,0,5,145000
17217,5,5,2006,2006,0,0,1140,1140,0,0,0,0,1,0,3,1,6,0,0,0,36,7,84500
7500,7,5,2004,2005,410,0,811,1221,0,0,1,0,2,0,2,1,6,0,2,400,0,10,185000
7917,6,5,1999,2000,0,0,953,953,694,0,0,0,2,1,3,1,7,1,2,460,0,8,175000
13175,6,6,1978,1988,790,163,589,2073,0,0,1,0,2,0,3,1,7,2,2,500,349,2,210000
9042,7,9,1941,2006,275,0,877,1188,1152,0,0,0,2,0,4,1,9,2,1,252,0,5,266500
9717,5,6,1950,1996,49,1029,0,1078,0,0,1,0,1,0,2,1,5,0,1,240,366,4,142125
9937,5,6,1965,1965,830,290,136,1256,0,0,1,0,1,1,3,1,6,0,1,276,736,6,147500
